fare_amount,passenger_count,isAirport,year,hour,distance
9.5,6,0,2014,14,1.3841982119239458
8.9,2,0,2010,22,2.024337304788809
10.5,1,0,2011,8,2.5152258494475617
4.5,1,0,2013,9,0.6412976293162183
24.5,1,0,2014,15,2.8330532424716695
27.0,1,0,2015,0,6.470851967075267
8.5,1,0,2011,11,1.5072049880061258
9.0,2,0,2014,23,1.4359534169863648
9.5,1,0,2014,23,1.485842523541202
6.5,1,0,2010,15,1.5176030762836217
19.7,2,0,2012,2,4.95837588506945
30.9,2,0,2012,18,6.377636834677359
8.5,1,0,2013,22,1.6123140589281622
6.5,1,0,2009,6,1.2663644956467444
14.9,2,0,2010,20,2.5729786269062997
16.1,1,0,2012,5,6.044075471668654
5.5,1,1,2013,19,12.249641624487689
20.5,1,0,2013,23,3.447663012367178
6.5,0,0,2012,7,1.5079303572543918
5.0,1,0,2013,7,0.6733990523535147
5.0,1,0,2014,8,0.768937214913736
16.5,1,0,2014,13,1.5112005696565354
16.0,5,0,2015,7,1.7863845365652689
10.9,4,0,2010,13,2.9144459819127535
16.5,1,0,2012,12,3.229027086287275
20.5,6,0,2013,23,4.777628583125528
7.3,1,0,2011,19,0.7612930964052352
9.0,3,0,2015,22,0.26961593247048093
15.5,1,0,2014,0,3.1415556118494012
5.0,1,0,2014,16,0.7056110678836062
57.33,2,0,2014,16,13.131134757859407
10.5,1,0,2009,0,3.0411124430020213
9.5,3,0,2013,20,2.0532056874531426
4.1,1,0,2009,10,0.5437682456951823
12.1,2,0,2011,15,1.882165706019406
7.0,1,0,2013,20,1.6874887587180538
4.9,1,0,2010,21,0.5170659868571424
4.9,1,0,2010,8,0.4221302120619971
11.0,1,0,2013,16,1.3699285556950092
5.5,2,0,2013,21,0.9169881087222721
7.0,1,0,2013,9,0.8053192505661264
3.7,1,0,2010,14,0.3387517971083641
6.5,4,0,2011,21,1.4032354198931918
15.3,1,0,2012,11,1.3637673326902584
38.33,1,0,2014,12,6.077828689944687
6.5,1,0,2012,12,0.8067346756495855
17.0,1,0,2013,17,3.8979006107379743
10.1,1,0,2009,8,1.9250488808834754
18.9,5,0,2011,12,3.0211830405680553
38.5,1,1,2012,7,8.810558502274034
8.5,1,0,2013,9,1.5823558933379132
7.0,1,0,2014,23,1.0022638435201996
8.5,1,0,2014,18,1.194296217763503
7.7,1,0,2009,11,0.8393989555780621
5.7,2,0,2010,22,0.746887706211288
4.5,2,0,2013,2,0.4059826020354982
7.7,1,0,2012,6,1.2006327764101814
45.0,1,0,2013,23,9.302039632983544
8.0,2,0,2013,2,1.9386005768037349
4.5,1,0,2009,15,0.6659447534395754
5.7,2,0,2012,13,0.47672932937397844
9.7,2,0,2010,23,2.164381292787282
10.9,1,0,2010,1,1.5100966870821835
5.7,1,0,2010,16,1.6992905422458906
4.0,1,0,2014,23,0.6595636054672762
4.9,3,0,2009,13,0.32302405063947254
31.2,1,0,2009,6,5.848446833764055
13.3,1,0,2009,18,2.6603445730887265
8.9,1,0,2011,13,1.534878370022135
4.5,1,0,2012,16,0.6321078536927729
20.0,2,0,2012,5,4.581922130309074
7.0,1,0,2015,2,0.9268395827700031
4.5,5,0,2009,19,0.7617899047900656
16.5,1,0,2012,14,2.7442304800001107
12.9,1,0,2011,9,1.565307964434122
34.1,1,1,2012,15,5.821630099736617
57.33,2,1,2014,19,0.0
8.9,1,1,2010,1,1.9361384967991193
13.0,1,0,2014,22,3.1773988289003094
9.7,1,0,2012,18,2.261595076534414
11.0,3,0,2013,19,2.245702888272091
5.5,1,0,2014,20,0.8255072185141041
4.9,1,0,2011,20,0.8091616942412173
9.3,3,0,2009,18,1.7909470195845019
8.5,1,0,2010,20,1.5395342192835424
4.5,1,0,2013,22,0.6142060326858378
11.3,1,0,2011,7,3.155713724675133
13.7,1,0,2012,21,3.0115715888529873
6.9,1,0,2012,6,0.988491709485172
8.1,1,0,2012,7,2.705784817071153
11.0,1,0,2013,21,2.081018877038105
6.9,2,0,2011,8,0.6951553272771493
4.5,2,0,2013,18,0.564502764874155
6.1,1,0,2010,19,1.262305338537633
7.7,5,0,2011,23,1.6679453383061569
12.9,1,0,2011,20,3.2689605834675546
8.1,1,0,2012,12,0.8192993605521706
35.07,1,0,2009,22,8.154296041594057
12.1,4,0,2010,19,3.018973510632422
9.3,1,0,2011,18,0.728545263655701
21.5,1,0,2014,21,2.6981231322460513
6.9,2,0,2011,14,1.3461055198971206
10.0,1,0,2014,21,1.5096239080784228
8.5,1,0,2014,15,1.1688959980312883
26.5,1,0,2015,12,5.186565180707952
4.5,5,0,2010,16,0.5471793816295044
6.9,3,0,2011,23,1.173069483018261
6.5,1,0,2010,13,1.1121318848618083
4.9,1,0,2010,15,0.8536284162862202
13.3,4,0,2011,21,2.917290937248217
18.5,1,0,2011,14,4.457001493311377
8.0,1,0,2012,15,1.1573884096748448
5.5,1,0,2013,7,0.88998130770309
28.1,1,1,2012,19,8.054061052159572
6.5,1,0,2012,14,0.5793269580929122
12.9,1,0,2009,19,2.7159066717692935
4.1,1,0,2010,18,0.6203321359767107
10.5,1,0,2011,8,1.5912043337248245
12.1,1,0,2011,23,2.591585315129472
13.7,1,0,2011,23,1.7039637049456862
16.1,1,0,2012,15,3.1802709990537155
3.0,1,0,2014,20,0.19870667384223667
8.5,1,0,2010,22,2.699976549604583
13.5,1,0,2015,22,2.524282985893128
4.9,1,0,2011,18,0.15034844802366992
4.9,1,0,2012,20,0.5877241879282522
27.0,1,0,2014,2,5.447385969531064
6.0,1,0,2014,13,1.1600571008778564
5.5,1,0,2015,21,0.2368821865790841
24.9,2,0,2011,14,6.430074360862315
22.5,4,0,2015,14,5.326241490503194
15.0,1,0,2013,16,2.505566191795466
13.0,1,0,2013,16,0.9768693416722006
14.5,1,0,2009,7,2.8460666922384994
8.1,1,0,2009,17,0.5942503553801497
15.7,1,0,2009,0,4.352009544315277
10.5,2,0,2010,1,3.009426268722927
45.0,1,0,2012,15,12.129596804877341
4.1,1,0,2009,9,0.7576341894395512
23.7,1,0,2010,20,8.73813412538532
9.3,1,0,2010,20,1.4915785105094632
24.5,3,0,2012,2,3.581073438951195
7.3,1,0,2009,9,1.474265744380689
10.1,2,0,2009,22,3.128253026834192
3.7,1,0,2010,14,0.3295510484828249
9.7,1,0,2010,16,1.0110331441342513
6.1,1,0,2010,2,0.0
49.8,2,1,2011,15,11.910586194663463
4.9,5,0,2011,12,0.5671206538018597
7.7,1,0,2011,7,2.1543582018796132
31.83,1,1,2013,18,6.110801307153405
5.0,2,0,2014,13,0.28553330475197714
4.5,1,0,2010,12,0.3111681003255611
6.9,1,0,2011,12,1.435068898953454
12.5,1,0,2014,9,2.7588166232387366
13.5,6,0,2014,15,1.3063276794817025
9.5,1,0,2013,12,1.637403405231234
6.1,1,0,2012,6,1.1135846299579015
4.5,1,0,2013,5,0.3446869745555833
6.5,1,0,2009,3,1.0180869257361822
7.3,1,0,2010,10,1.162285849249023
7.7,1,0,2010,19,1.2496906263555523
7.7,2,0,2010,1,1.369683696202013
8.9,2,0,2010,0,2.400521091478485
10.5,1,0,2012,17,1.3957002258529678
6.0,1,0,2012,3,0.8200835971891289
5.0,1,0,2013,17,0.33226319934035864
8.0,1,0,2013,10,0.8984944481873604
13.3,1,0,2011,7,3.582157139817871
2.9,1,0,2011,0,0.26123675168530913
25.450000000000006,1,0,2009,13,5.7904709207379295
4.5,1,0,2012,21,0.4409841192746144
9.0,2,0,2013,23,1.3840112239410245
4.1,1,0,2010,16,0.5303388056207522
5.3,1,0,2012,7,0.6829154483167087
5.5,1,0,2015,23,0.95309291933562
18.0,1,0,2012,8,4.4551933188178845
4.5,1,0,2013,13,0.4859861131350951
6.0,1,0,2014,8,0.7785517949885609
8.1,2,0,2010,14,0.8751069064486455
9.5,1,0,2013,19,1.680158264806687
5.5,1,0,2014,4,0.0
23.0,1,0,2014,9,5.25293011997157
6.6,1,0,2009,22,1.1307194886481182
53.0,1,0,2009,2,2.495897512572284
15.3,1,0,2009,11,3.8756348447003433
6.1,5,0,2010,0,1.0836219223169012
7.3,1,0,2011,9,1.496465569175825
30.83,1,0,2013,13,4.821124333887069
6.5,2,0,2012,0,1.6662874990062413
4.5,1,0,2014,15,0.6293862755098386
5.5,6,0,2015,11,0.9605855233148509
3.7,1,0,2009,13,0.6681826872872318
4.1,1,0,2010,23,0.3456712472813623
3.3,1,0,2012,9,0.27162108345686103
31.5,1,0,2012,2,7.599950250004385
7.0,1,0,2013,20,1.3699083858238625
9.7,1,0,2011,4,2.9206952565877375
12.1,1,0,2012,1,2.8544198170822233
10.5,2,0,2013,16,0.944765771364804
4.5,1,0,2010,14,0.510266660704204
8.1,1,0,2011,14,0.9573922902834949
4.9,4,0,2011,4,0.7304901061825513
8.5,1,0,2013,10,1.107460751986763
7.0,1,0,2014,16,0.7964428718457252
5.5,1,0,2014,13,0.6606833523211317
4.9,1,0,2009,7,0.7472653470607141
6.1,3,0,2009,17,0.8920937678302404
7.3,1,0,2010,20,1.0354339202684804
12.1,3,0,2011,22,2.39293634837171
6.9,1,0,2009,7,1.5542904402940625
13.7,1,0,2009,19,3.4486571930954746
3.3,1,0,2011,13,0.5349789971098274
5.5,1,0,2013,22,0.6516990838811241
11.5,1,0,2014,19,1.0163568958847646
4.5,1,0,2015,21,0.4246932455853018
16.1,1,0,2010,1,5.009941614071146
11.7,1,0,2011,22,2.6858935721628616
9.0,1,0,2014,17,1.4358322424532044
6.5,1,0,2009,14,0.9793464197742072
5.0,1,0,2013,12,0.28436664410329204
6.1,1,0,2009,19,1.4437044637386363
12.0,1,0,2013,22,2.596652352474959
8.5,1,0,2014,21,1.683410481226779
9.0,1,0,2015,21,0.6622319566384832
13.3,1,0,2010,3,3.6136260804255445
9.7,1,0,2010,21,1.7584416680286932
5.3,1,0,2012,22,1.1824528483025059
10.5,1,0,2012,9,2.3729395533725723
8.9,5,0,2009,18,1.7107861591318658
13.7,1,0,2010,7,2.153536113790802
8.1,1,0,2010,8,0.8092132270921987
10.9,1,0,2011,21,2.449496851591007
6.1,1,0,2010,12,0.5349102523303826
4.9,1,0,2011,17,1.1513497008576346
5.7,2,0,2011,12,1.0266517327801326
6.0,1,0,2012,13,0.6788898080160529
6.5,1,0,2015,21,0.6723749769836597
5.7,1,0,2010,11,0.9446929329646634
6.0,1,0,2014,8,0.8051515755353661
3.7,1,0,2009,10,0.376349013179587
4.9,1,0,2009,12,0.9311539138322523
7.0,1,0,2014,1,1.1450129816783343
10.9,1,0,2009,10,3.218241027112536
6.5,1,0,2010,19,0.9227151026831666
13.3,1,0,2011,12,3.220699543626532
4.1,1,0,2009,8,0.6296814577506659
6.9,1,0,2010,7,0.1508237147813449
15.0,1,0,2014,14,1.4728636596779994
22.5,2,0,2014,20,3.248696196400424
12.1,1,0,2009,16,3.289706387604183
20.0,1,0,2013,4,1.8015185010807533
15.0,1,0,2013,9,1.4602021209014182
8.5,3,0,2015,23,1.1690295431404643
5.5,1,0,2014,14,0.9271002332983986
4.9,2,0,2011,14,0.9781294217729742
4.9,1,0,2012,20,0.7539608136603924
2.5,1,0,2012,23,0.023907290583031284
10.5,1,0,2012,14,2.659905328838882
5.7,2,0,2011,13,1.0880153033204132
11.0,1,0,2012,12,1.6684521061672897
10.0,1,0,2013,9,1.7221158521732403
57.33,2,1,2014,9,12.96793098411871
49.8,1,1,2011,23,12.625749524542483
8.5,1,0,2014,11,0.9267337123956683
13.5,1,0,2015,20,2.2290931778276324
5.0,1,0,2015,10,0.5445749152674163
6.5,1,0,2009,22,0.9455073525601115
12.9,1,0,2009,10,3.582715256122956
6.1,1,0,2010,14,0.5480147000861387
3.5,2,0,2013,23,0.3015306679761896
9.0,1,0,2015,12,0.17522027574116106
6.7,1,0,2009,16,0.4190211646455586
5.3,1,0,2009,18,0.6461715413515711
5.5,1,0,2013,18,0.8943008889312255
7.7,1,0,2010,18,1.1756677993286375
12.9,1,0,2010,13,1.9566265793915283
4.5,2,0,2011,14,0.37119167719990936
9.5,1,0,2013,20,1.9845731814998095
6.0,3,0,2013,16,0.9329942944940973
6.1,1,0,2009,0,0.8437070402169058
12.1,2,0,2012,15,2.297101179134354
10.5,1,0,2012,2,2.3649390486499002
8.0,1,0,2014,15,0.8770377848541507
8.5,2,0,2014,21,1.609914896543569
12.5,1,0,2015,18,0.5472341091111289
4.5,1,0,2011,9,0.8067012657391511
13.3,5,0,2012,18,1.7612352544844592
6.9,1,0,2012,5,0.9790986158466334
3.5,1,0,2014,9,0.5844346399714461
9.5,1,0,2014,18,1.2142028550027588
22.1,1,0,2009,8,5.3917432443913365
5.3,1,0,2010,22,1.2915953983003274
6.5,1,0,2011,20,0.9398067651419917
10.0,1,0,2014,8,2.1156055440426207
24.5,4,0,2015,17,2.8362149900021647
7.7,5,0,2009,23,1.2446752687897427
5.7,1,0,2010,10,1.0033872518982547
6.5,5,0,2009,15,0.6576774288254039
7.3,1,0,2009,16,1.2730579640436592
7.7,1,0,2011,23,1.7887657709582376
10.0,1,0,2013,19,0.9877383899514938
10.1,1,0,2010,1,1.5931068302717648
6.5,2,0,2011,18,1.0959854808454008
6.0,1,0,2014,6,0.9692953594214252
16.5,1,0,2015,11,1.4803711238214645
8.5,1,0,2015,17,1.3989345112834655
17.3,2,0,2011,11,4.145155107315266
10.5,1,0,2012,7,1.7582988771031336
15.0,1,0,2015,22,1.746031420185095
23.5,1,0,2013,22,2.914901249393602
10.1,2,0,2011,22,2.047047069575924
17.7,2,0,2011,18,3.033601274451001
9.0,3,0,2014,17,0.9605196613122359
6.9,1,0,2009,10,1.2017999223997988
7.3,2,0,2012,1,2.0178599387373213
21.5,6,0,2012,23,4.549815440786837
9.7,1,0,2010,12,1.1359594650090072
5.7,1,0,2012,19,1.2922039370950245
13.0,1,0,2015,22,1.3638723863519047
10.5,1,0,2013,16,0.5290112182370101
9.0,1,0,2015,7,1.2946718995948847
7.3,2,0,2011,20,1.3469592733147444
8.5,1,0,2014,7,1.2700426492780408
23.0,2,1,2015,14,3.5453584113408896
13.7,1,0,2009,11,2.068362820207132
16.9,1,0,2011,7,5.052964998117055
13.7,3,0,2011,23,4.24603592373973
29.3,2,0,2011,11,6.208341957171596
6.5,1,0,2014,12,0.9599221455543139
10.9,1,0,2012,18,1.9693561872075924
7.0,1,0,2014,17,0.7108278889265414
6.3,1,0,2009,15,1.0953144758785172
6.5,1,0,2011,9,0.3161155643686321
6.5,1,0,2011,6,1.2237727424148124
13.3,1,0,2011,20,3.5618794388099335
7.3,1,0,2011,21,2.2122035387786445
4.5,1,0,2013,11,0.5601560028255306
3.7,1,0,2010,14,0.38864889501977584
9.3,1,0,2011,13,1.5307132850894203
13.5,1,0,2012,11,3.266855914914083
14.0,2,0,2013,19,1.1362453547568583
49.15,1,1,2009,16,13.47314438706682
15.3,1,0,2010,20,4.421777557981383
9.3,1,0,2010,10,2.760588377176418
30.8,1,0,2013,11,4.236093246212657
20.0,1,0,2015,17,3.262478824779668
15.7,2,0,2011,1,3.4294313853695857
7.5,1,0,2013,0,0.95720290912555
5.0,1,0,2014,15,4.351634865391611
12.5,1,0,2015,12,1.166622884736052
10.1,1,0,2009,7,1.6347277038110264
9.0,1,0,2012,0,1.5074120073643549
36.1,2,0,2009,19,11.597822815729947
3.7,1,0,2011,14,0.6704985862068514
12.1,5,0,2009,22,2.982983550493972
11.7,2,0,2012,10,1.8179778366914585
3.7,1,0,2012,2,0.5247038897282004
4.0,1,0,2014,8,0.31479262555578136
6.5,1,0,2014,9,0.7812535181167961
8.5,1,0,2009,18,1.2273910394500263
5.3,1,0,2010,18,0.7916145547059862
8.1,1,0,2012,20,1.6817045045591665
13.5,1,0,2014,9,3.146028985589888
8.0,1,0,2014,22,1.2983463955205705
18.1,1,0,2012,12,5.839911728041649
10.5,1,0,2013,2,1.777018874462752
11.5,1,0,2014,22,2.8240326845553425
8.9,1,0,2010,2,1.5948404149251907
6.5,5,0,2011,23,0.9812940262165517
13.5,1,0,2013,21,3.3386152928243167
6.0,1,0,2012,12,0.7527424181731331
23.5,1,0,2014,6,5.370803109324529
4.9,5,0,2010,9,0.8533743077374422
5.7,1,0,2012,22,1.1595226459676327
6.0,1,0,2015,21,0.6582653458032066
6.1,1,0,2010,6,0.9939874231233438
4.1,1,0,2011,15,0.36166389870841065
10.9,1,0,2009,3,3.1261688832656906
19.3,2,1,2011,23,3.4809524694064073
9.7,1,0,2011,14,1.9615608738930956
4.5,1,0,2012,1,0.42100165399820827
36.1,2,0,2012,2,9.633511991367731
9.0,4,0,2012,18,1.1893285055652225
9.0,1,0,2013,12,1.555716722336326
4.0,1,0,2013,11,0.47168668973489397
14.5,2,0,2010,0,4.345536392004661
24.5,1,0,2015,2,5.582174870268929
9.5,3,0,2015,22,1.562648022913309
5.7,1,0,2010,19,0.7790612743789693
4.5,1,0,2010,16,0.41522296441333
14.9,1,0,2011,22,3.6960159540105595
8.9,3,0,2011,11,1.5704523829790837
6.5,1,0,2013,7,0.944033616527719
12.0,1,0,2014,22,0.3416689207172338
13.5,1,0,2015,20,2.314730097264451
5.3,2,0,2009,8,1.025446306580272
15.5,1,0,2013,13,2.65441521632699
9.5,1,0,2013,14,1.8811703311415042
6.5,1,0,2013,9,0.5797577495959185
5.0,1,0,2013,22,0.6914609688508491
9.5,1,0,2015,22,1.331918753233459
12.5,1,0,2009,3,2.885799962834584
16.1,1,0,2012,20,3.5682749509575284
7.5,1,0,2012,12,0.16143307613542804
5.0,2,0,2012,2,0.5199437314222587
49.57,1,1,2009,6,13.745068234938726
22.1,1,0,2011,1,2.1892930895913163
12.1,6,0,2012,14,2.0279576930768024
5.3,1,0,2012,11,0.7241019861818824
14.5,1,0,2013,13,2.5332585053008128
4.5,1,0,2014,12,0.32330265557931065
4.9,2,0,2009,15,0.6341448568320113
7.3,1,0,2010,10,1.2679122610820215
4.1,1,0,2012,16,0.31512881781830077
6.0,1,0,2015,15,0.7564249940669615
8.1,1,0,2011,19,1.2756846744573223
10.1,1,0,2012,6,2.418899940300649
11.0,1,0,2013,10,2.0254089138040348
11.0,1,0,2013,21,2.1974602756826753
9.4,1,1,2009,23,2.4370065991409926
6.1,1,0,2009,7,1.4543725272786265
24.1,1,1,2010,20,8.162900727584049
5.0,1,0,2014,20,0.6566115815769896
3.5,1,0,2014,11,0.35880306092730957
18.0,1,0,2014,13,4.122528374493379
5.0,1,0,2015,2,0.8343749701528035
6.1,1,0,2009,10,1.025173395945584
6.5,1,0,2009,20,1.5127916080033
8.5,2,0,2012,2,2.415666583134743
17.0,1,0,2012,22,3.7802457762752897
8.5,1,0,2014,2,2.1255865312102453
19.0,1,0,2015,1,4.547882782680631
23.5,1,0,2012,21,5.376965973241313
5.0,1,0,2012,6,0.7846883375133799
16.5,1,0,2015,1,3.5629056031419215
13.5,4,0,2015,9,2.259747920197661
16.0,1,0,2012,0,2.3562390092098093
4.9,1,0,2009,21,0.8348591094369864
10.1,1,0,2009,7,1.4081345200764572
6.9,1,0,2011,11,0.823625977696787
10.5,6,0,2012,18,1.3225511876368468
7.0,1,0,2013,21,1.2930135016911486
15.5,1,0,2014,16,1.7370152821613627
10.5,1,0,2014,2,2.678265448177563
5.0,1,0,2015,11,0.45526005651212104
14.7,1,0,2009,18,3.25956224304005
8.5,5,0,2010,10,2.4946277724565245
14.1,3,0,2012,17,2.5784108940507555
5.5,1,0,2012,11,0.7080870631751145
13.3,1,0,2010,11,3.5689272884266074
12.5,1,0,2012,23,2.078016100443004
54.0,1,0,2013,6,2.165031041423721
12.5,1,0,2014,20,1.3693866655904452
5.7,1,0,2009,19,0.7621380935529501
10.1,1,0,2010,21,0.0
6.1,2,0,2012,10,0.8981513038811163
6.5,1,0,2014,10,0.5140244870558145
20.5,4,1,2010,23,3.4288601740722036
22.5,1,0,2013,18,5.136706041920363
6.2,1,0,2009,23,0.8177003509020774
6.9,1,0,2010,7,1.548194028708294
8.9,2,0,2010,12,1.5092325230737207
4.5,1,0,2011,16,0.9393630657802441
6.9,2,0,2011,8,0.8372983108051846
12.1,1,0,2011,12,2.2027932013443503
5.7,1,0,2010,9,0.9571244380350136
5.5,1,0,2013,14,0.6194603058368139
30.83,2,0,2013,6,6.082024371835853
9.7,2,0,2010,18,1.6708314381609044
3.7,1,0,2011,16,0.31170896090607625
6.9,1,0,2011,12,0.8473630273081078
8.5,1,0,2013,0,1.863990107065
18.5,1,0,2013,21,3.2139311190767033
5.5,1,0,2013,13,0.6027514288737337
6.1,1,0,2009,21,1.2516631454777198
4.1,5,0,2010,20,0.9257324102272037
8.0,1,0,2014,8,1.5325647048569762
9.5,1,0,2015,22,0.0041991772194694766
7.0,1,0,2015,17,1.114822059587935
14.1,2,0,2009,19,1.1097212656791418
6.0,1,0,2013,23,1.2352094838646197
30.83,1,1,2015,14,6.267845871788656
20.7,1,0,2009,17,5.514593358780416
4.5,1,0,2012,15,0.48578235491062827
10.5,2,0,2012,1,2.7638220423228783
14.5,1,0,2015,12,1.6114120589520944
9.7,1,0,2009,15,1.6413120570084083
9.5,2,0,2015,14,1.353536748488384
5.0,1,0,2013,18,0.5067357746061377
8.5,1,0,2010,7,2.2785863608671018
13.3,0,0,2011,23,3.7302887495981008
6.9,5,0,2011,21,1.1667128964917262
19.0,1,0,2013,13,3.17736683326345
31.87,2,1,2010,11,6.099135005608677
8.1,5,0,2009,9,1.0881529828572027
6.5,1,0,2010,23,0.4998741802366004
6.5,1,0,2014,17,0.536985114778779
6.5,2,0,2015,2,0.9924075160229121
5.3,4,0,2009,9,0.41835085868448546
6.5,1,0,2011,16,1.0625279868659399
8.5,6,0,2014,22,1.083477807157654
5.7,1,0,2011,19,0.5559244758226998
7.3,1,0,2010,12,0.9988278100961255
4.5,6,0,2012,21,0.41674657729686615
4.9,1,0,2011,9,0.8260559147631783
5.5,1,0,2013,14,0.6867201450642706
40.33,1,1,2013,8,5.659491666663494
12.5,1,0,2014,12,2.6221468626619093
8.1,1,0,2011,11,0.7007503929258212
4.9,1,0,2012,4,1.2209675106866669
5.7,5,0,2012,16,1.1611964746751602
6.0,1,0,2013,20,0.6908021081179465
13.3,1,0,2009,1,3.252075012944913
8.5,1,0,2012,0,1.812521317505593
29.5,1,0,2012,0,7.923629555939733
9.5,1,0,2014,22,1.9135154334336286
8.5,1,0,2014,22,1.3077189084968321
15.3,1,0,2009,10,2.342188742049648
4.9,1,0,2010,7,0.8387318251862926
14.0,1,0,2013,19,2.9801079279557285
17.0,1,0,2015,7,3.1668328656426192
6.1,1,0,2009,11,0.8410073222420762
8.1,1,0,2012,13,1.2263587384522487
33.0,1,0,2013,0,8.015485283677576
8.1,1,0,2011,8,0.7265168904684381
4.0,1,0,2013,19,0.3674246658150251
10.5,1,0,2010,23,3.175215368265341
16.0,1,0,2014,14,2.1902109227602473
5.3,1,0,2010,14,0.4432733959333113
9.7,1,0,2011,9,0.3633604799809752
6.1,1,0,2012,19,0.814563895187295
14.5,1,0,2013,9,1.9930514031831195
7.0,2,0,2013,7,0.8228275559399394
19.0,2,0,2014,22,4.020836479131792
11.0,5,0,2015,7,1.3145098281068066
4.0,1,0,2013,21,0.6194087138842956
20.5,1,0,2013,20,4.924828564110049
9.3,2,0,2011,12,2.0938912171414614
20.9,1,0,2011,6,5.412875781965229
6.0,1,0,2013,18,0.8630349558020536
4.1,3,0,2009,19,0.5353597705700692
10.5,1,0,2010,21,0.11676090387316825
13.3,2,0,2010,23,3.8330227936289565
9.3,1,0,2011,7,0.0
6.0,1,0,2013,14,0.9575017030318987
9.3,1,0,2012,10,1.5892771311393448
11.3,6,0,2012,16,2.2768596236168634
9.0,2,0,2015,9,1.3266171118105825
7.5,1,0,2014,14,1.3442899410611782
49.8,1,0,2012,5,13.8263324117638
11.0,1,0,2015,18,1.1029653910852872
8.5,2,0,2011,16,0.0
6.1,1,0,2009,23,0.7866292058827236
13.3,1,0,2010,23,1.6610595857882289
8.5,2,0,2011,21,1.571522651910047
10.5,3,0,2014,13,0.7517816499334359
10.0,1,0,2015,23,2.165793267417022
4.9,1,0,2010,8,0.4196893958567896
6.5,1,0,2015,7,1.2307643602380653
11.7,1,0,2010,9,2.635977212114351
5.7,1,0,2010,6,0.868266828484641
49.57,1,0,2010,9,13.198631743407535
5.0,1,0,2013,7,0.5339798392187521
7.3,1,0,2011,13,1.2225895203743933
7.7,1,0,2012,7,1.5082242555509286
9.5,5,0,2013,20,2.0872633846416506
4.5,1,0,2014,12,0.29096938535749906
7.5,1,0,2014,21,1.5006700219454163
15.5,1,0,2014,10,2.4655315954886237
5.7,3,0,2011,3,0.6289189435214826
5.3,1,0,2011,21,0.8800092450691273
5.3,2,0,2011,0,0.514774786447339
4.5,1,0,2012,4,0.552068407139945
27.1,3,0,2009,17,6.280347210960269
6.9,3,0,2010,13,0.0
4.1,1,0,2010,13,0.43321631797006294
4.5,1,0,2011,13,0.44709333469909707
4.5,2,0,2011,16,0.5623402135597414
4.5,1,0,2013,11,0.4998731891250754
5.5,2,0,2014,14,0.7257413845291831
5.5,1,0,2015,19,0.6789414511869852
7.7,5,0,2010,20,2.1808338108258956
9.7,1,0,2011,13,1.7706232487397207
11.5,2,0,2012,17,1.6425899767475114
17.0,1,0,2013,13,1.7814309342777896
5.5,1,0,2014,9,0.6501248835399327
10.5,1,0,2014,13,1.0738774390087296
9.3,3,0,2010,21,1.8463363954616943
4.1,1,0,2011,10,0.48360753251996025
4.5,1,0,2011,14,0.4501791934594814
9.3,1,0,2012,6,1.9527818367121923
5.7,1,0,2009,2,1.3741302592526596
4.1,2,0,2011,20,0.5528518300147518
11.5,1,0,2013,10,0.0
5.3,2,0,2009,23,0.7647259718161131
7.3,1,0,2009,20,1.801087653383507
14.1,1,0,2010,9,3.8321222185600026
9.5,1,0,2012,6,1.5070280383158607
8.5,1,0,2009,21,1.9264487618077961
6.9,1,0,2011,21,1.2991264370656586
12.0,1,1,2013,0,2.769270737430504
21.5,1,0,2014,2,4.817852155628578
9.0,1,0,2015,15,1.0760072917784471
4.9,1,0,2009,2,0.43591968939950815
14.5,1,0,2009,22,4.698523938337581
7.0,1,0,2015,8,1.3476313772621629
16.9,1,0,2010,21,4.115773646272774
10.0,1,0,2014,3,1.95194030781008
9.3,1,0,2009,7,2.0244052728003754
12.5,1,0,2011,13,1.5766649765824179
49.8,1,1,2011,7,12.544586415427634
5.7,1,0,2011,21,0.9427512737091109
9.3,1,0,2009,17,2.151522498475929
4.9,2,0,2011,15,0.8121150438593192
16.5,1,0,2014,22,2.18716057673552
3.3,1,0,2011,9,0.4459474672104628
48.33,5,1,2013,9,9.053665332604467
19.5,2,0,2015,19,3.8894391762906864
6.5,5,0,2010,12,1.7963077587626612
6.1,1,0,2010,2,0.9166228126204973
7.7,1,0,2012,21,2.0163259617498572
10.5,1,0,2013,18,1.7931458936336095
4.5,1,0,2014,6,0.5088564222046187
6.1,1,0,2011,9,0.8736808003762807
21.5,1,0,2013,23,4.723505705487081
5.0,2,0,2013,13,0.36922494513647597
5.5,1,0,2013,22,0.8655045229068942
32.83,1,1,2014,21,6.573942373265149
8.5,2,0,2011,12,0.6753329667583022
9.0,1,0,2013,12,1.2536902790046913
6.0,2,0,2014,20,0.4213953286285031
7.5,6,0,2015,7,1.0744420996702466
17.3,1,0,2009,9,2.9335301364272652
12.9,1,0,2011,9,2.238879017255556
16.5,1,0,2013,22,3.6964750855550075
8.5,1,0,2014,15,1.30165060487416
3.3,1,0,2009,12,0.594575566144843
7.5,1,0,2015,12,0.8760851101508851
4.5,1,0,2012,9,0.7753182401655082
10.5,1,0,2013,1,2.413928878724023
28.1,2,0,2009,11,9.482219618697103
3.7,1,0,2010,10,0.33375225808699066
7.0,1,0,2013,7,1.1466266347559502
10.5,1,0,2010,13,2.5082792007016197
